@relation PC2
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 string
@data
6.701377596781734,3.850688798390867,21.2082655806904,13.805510387126937,11.402755193563468,3.850688798390867,0.3576033197586301,5.701377596781734,2.0,2.850688798390867,0.8146170957264475,19.1041327903452,1.0,0.0,2.850688798390867,1.701377596781734,73.45466067318728,14.93776332388062,16946.6301023894,0.3752066395172601,194.34987576667572,0.08850688798390867,941.4753374909703,1114.8348659325754,0.4746170957264474,2.850688798390867,5.701377596781734,18.954821588736067,0.21656199185517805,88.84683829057894,105.50303747609675,38.26721995977167,14.850688798390866,39.01377596781734,96.32912466002804,22.35757678229954,'Y'
5.0,8.954821588736069,28.013775967817338,16.35757678229954,8.0,3.0,0.3490964317747214,4.0,2.0,2.850688798390867,0.950727303468986,20.805510387126937,2.701377596781734,0.850688798390867,2.0,5.954821588736069,36.71341147068573,22.262193878025982,19332.769647435864,0.2816308716942647,151.81543584713236,0.11402755193563469,1074.046679832203,832.5252812985823,0.8999614949218808,2.0,4.0,19.805510387126937,0.21656199185517805,62.475485540462074,89.33995030667029,25.50688798390867,18.253443991954335,53.475485540462074,95.17218789421646,30.013775967817338,'Y'
11.805510387126937,6.402755193563468,31.416531161380806,15.506887983908669,18.2082655806904,6.402755193563468,0.2640275519356347,7.402755193563468,2.4253443991954335,2.0,0.9932617433885296,28.461709572644736,2.701377596781734,0.0,2.0,4.2534439919543345,28.163989046857516,27.689588411759715,22762.891499643563,0.26461709572644737,147.561991855178,0.12253443991954335,1264.600970671757,781.415898291259,0.4150688798390867,5.402755193563468,9.1041327903452,24.05895437908127,0.15701377596781738,61.62479674207121,85.93719511310681,20.40275519356347,18.253443991954335,54.326174338852944,95.35933942986246,33.4165311613808,'Y'
16.909643177472137,3.850688798390867,29.715153564599074,15.506887983908669,25.013775967817338,8.954821588736069,0.255520663951726,9.1041327903452,2.6805510387126934,5.402755193563468,0.7295482158873607,32.71515356459908,6.954821588736069,0.0,5.402755193563468,3.402755193563468,32.79173611010383,39.33551806173069,35934.35286488089,0.2816308716942647,173.9333446052949,0.13104132790345202,1996.3549681595969,853.9711459060161,0.7298237352437076,7.954821588736069,12.506887983908669,25.760331975863004,0.15701377596781735,70.13168472597988,103.80165987931503,19.552066395172602,15.701377596781734,55.176863137243814,90.6039890468575,35.11790875816254,'Y'
8.402755193563468,3.0,24.611020774253873,12.1041327903452,14.805510387126937,4.701377596781734,0.28104132790345204,7.402755193563468,2.0,2.0,0.8996859755655342,25.05895437908127,1.0,0.0,2.850688798390867,4.2534439919543345,30.384286810657677,37.45549581728687,36671.72140843811,0.30715153564599074,191.7978093715031,0.13104132790345202,2037.3156338021172,914.0893232882987,0.4405895437908127,3.701377596781734,7.402755193563468,22.35757678229954,0.17402755193563468,81.19063910506115,110.60717026644195,19.552066395172602,14.850688798390866,44.968597556553405,92.56908017114041,27.461709572644736,'Y'
11.805510387126937,11.506887983908669,58.63857270988855,29.96859755655341,19.909643177472137,6.402755193563468,0.34058954379081274,9.1041327903452,2.1701377596781737,5.402755193563468,0.8316308716942648,40.37135275011688,1.0,0.0,3.701377596781734,5.954821588736069,48.580520208238326,31.05831605338755,52879.63987753978,0.5283306232276161,281.970822000935,0.12253443991954335,2937.761220010866,1576.1804150759103,0.4916308716942648,5.402755193563468,9.954821588736069,35.968597556553405,0.20805510387126938,114.36750224230497,167.60331975863005,29.760331975863004,16.552066395172602,99.4126806535689,95.26576366203946,62.33995030667028,'Y'
25.416531161380806,8.954821588736069,57.78788391149769,23.163087169426472,69.24959348414242,13.208265580690403,0.23850688798390868,24.416531161380806,2.7315923666161455,2.850688798390867,1.1804132790345203,85.45785906483283,1.0,0.0,2.0,0.0,137.6476373997621,23.750899275210003,88757.0741534913,1.157840334036858,536.3267727198042,0.11402755193563469,4930.950595304619,3482.123147206696,0.5511790875816254,22.416531161380806,34.62479674207121,74.24959348414242,0.15701377596781735,212.19671405725467,324.1300586625496,67.19063910506115,15.701377596781734,84.95097108092415,96.69492084333612,59.78788391149769,'Y'
25.728140145724815,11.576046715241606,32.834128466914414,11.788023357620803,34.304186860966425,13.364070072862408,0.4909221021858723,9.576046715241606,4.519035532817834,10.470058394052007,0.9735029197026004,63.926338685501634,10.470058394052007,0.0,1.0,3.7880233576208027,47.753301780758264,19.14788557659478,15667.223541139705,0.29046105109293613,156.65447883122647,0.06894011678810402,870.3994389132765,869.3035505928308,0.9735029197026004,12.364070072862408,17.152093430483212,52.56226861263923,0.3451616350334562,77.35029197026003,79.30418686096642,33.834128466914414,16.7880233576208,44.940116788104014,98.68710125543494,33.834128466914414,'Y'
23.940116788104014,14.258081751672808,36.410175182156024,15.364070072862408,32.51616350334562,12.470058394052007,0.33,9.576046715241606,3.6250238540074324,9.576046715241606,0.8215209343048321,65.71436204312243,8.682035036431204,0.8940116788104013,1.0,2.8940116788104016,45.294769664029666,20.265400175107782,15996.210898825146,0.2815209343048321,160.23052554646807,0.06894011678810402,888.6819777449493,863.0454688411579,0.9735029197026004,11.470058394052007,16.25808175167281,55.24430364907043,0.23788023357620802,74.66825693382883,85.56226861263923,29.364070072862408,15.0,54.77424525501843,101.30655547434941,37.410175182156024,'Y'
23.940116788104014,12.470058394052007,33.728140145724815,12.682035036431204,30.728140145724815,12.470058394052007,0.41940116788104015,7.788023357620803,4.519035532817834,9.576046715241606,0.8215209343048321,59.45628029144963,10.470058394052007,0.0,1.8940116788104013,3.7880233576208027,45.25006908008915,21.15047173713008,16632.80979495567,0.29046105109293613,163.80657226170968,0.07788023357620803,924.0490797586888,886.8082992639384,1.1254849051003686,11.470058394052007,15.364070072862408,48.98622189739763,0.2915209343048321,76.45628029144963,87.35029197026003,30.25808175167281,15.8940116788104,48.51616350334562,103.37172245240144,33.834128466914414,'Y'
25.728140145724815,11.576046715241606,23.0,14.470058394052007,34.304186860966425,13.364070072862408,0.5535029197026003,9.576046715241606,4.519035532817834,10.470058394052007,0.9735029197026004,54.092210218587226,10.470058394052007,0.0,1.0,2.0,76.781860991732,18.861801839375453,18260.51897833219,0.39774245255018426,205.82512116579852,0.06894011678810402,1014.4694209535728,1183.6380568625677,0.9735029197026004,12.364070072862408,17.152093430483212,42.728140145724815,0.3719819853977682,94.33651386765766,111.48860729814086,40.092210218587226,16.7880233576208,41.364070072862404,97.39972443794795,24.0,'Y'
23.940116788104014,12.470058394052007,29.25808175167281,11.788023357620803,30.728140145724815,12.470058394052007,0.48198198539776826,7.788023357620803,4.519035532817834,8.682035036431204,0.9735029197026004,63.03232700669123,10.470058394052007,0.0,2.7880233576208027,3.7880233576208027,41.227016525442345,26.541362160356798,18956.45342958536,0.31728140145724815,169.17064233457208,0.1404610510929361,1053.1354260621226,950.122206357291,1.1254849051003686,11.470058394052007,15.364070072862408,52.56226861263923,0.32728140145724816,81.82035036431205,87.35029197026003,33.834128466914414,22.152093430483212,42.25808175167281,104.36407541588099,28.470058394052007,'Y'
22.152093430483212,15.15209343048321,37.304186860966425,17.152093430483212,27.152093430483212,11.576046715241606,0.48198198539776826,6.0,4.519035532817834,10.470058394052007,1.1970058394052008,57.66825693382883,10.470058394052007,0.0,1.0,2.0,58.24899888999238,21.829920613025983,18970.337430957283,0.3530418686096642,191.5209343048321,0.07788023357620803,1053.9132162226877,1061.5607621210074,1.1970058394052008,10.576046715241606,13.576046715241606,48.092210218587226,0.31834128466914413,85.39639707955365,106.12453722527846,39.198198539776826,21.25808175167281,57.45628029144963,103.37172245240144,38.304186860966425,'Y'
20.364070072862408,14.258081751672808,31.046105109293613,16.25808175167281,23.576046715241606,10.682035036431204,0.3657604671524161,7.788023357620803,4.519035532817834,7.788023357620803,0.7947005839405201,55.88023357620803,10.470058394052007,0.0,2.7880233576208027,3.7880233576208027,48.36122972234934,25.110943474260157,19151.839681989368,0.3351616350334562,187.05087591078012,0.11364070072862408,1063.997667959669,1021.8755836986138,1.241706423345721,9.682035036431204,11.788023357620803,47.198198539776826,0.22894011678810403,86.29040875836405,100.76046715241606,34.728140145724815,19.470058394052007,48.51616350334562,107.84178084645345,30.25808175167281,'Y'
23.940116788104014,9.788023357620803,30.152093430483212,17.152093430483212,30.728140145724815,12.470058394052007,0.5445628029144963,7.788023357620803,4.519035532817834,8.682035036431204,0.9735029197026004,52.304186860966425,8.682035036431204,0.8940116788104013,1.8940116788104013,6.470058394052007,38.16949658391077,23.215638715182106,20768.177036811427,0.2994011678810401,161.12453722527846,0.07788023357620802,1153.7922009793856,886.951341132548,0.9735029197026004,11.470058394052007,15.364070072862408,41.834128466914414,0.3719819853977682,66.62215182453522,94.50238540074324,26.682035036431202,18.576046715241606,56.56226861263923,97.9361314452342,32.04610510929361,'Y'
16.7880233576208,8.8940116788104,33.728140145724815,16.25808175167281,20.0,8.8940116788104,0.4551616350334562,7.788023357620803,4.072029693412633,9.576046715241606,1.1612453722527847,44.25808175167281,8.682035036431204,0.0,1.8940116788104013,4.682035036431204,44.61532078813376,28.919433225992464,24372.98410776036,0.2815209343048321,156.65447883122647,0.08682035036431204,1354.0508170329156,833.2391194696191,1.0360837372193283,7.8940116788104016,10.0,37.364070072862404,0.3094011678810401,65.72814014572481,90.92633868550163,26.682035036431202,18.576046715241606,57.45628029144963,97.73944887589592,35.622151824535216,'Y'
18.576046715241606,11.576046715241606,31.940116788104014,16.25808175167281,27.152093430483212,9.788023357620803,0.39258081751672813,9.576046715241606,3.803826189769513,6.0,0.8841017518215603,39.7880233576208,7.788023357620803,0.0,5.470058394052007,3.7880233576208027,50.74824090477311,41.158453108906855,38215.22619416866,0.2994011678810401,184.3688408743489,0.09576046715241604,2123.0707230288344,909.4893755553583,0.7947005839405201,8.788023357620803,13.576046715241606,35.5760467152416,0.27364070072862406,74.66825693382883,109.70058394052006,32.940116788104014,15.8940116788104,58.35029197026003,104.00647074435682,37.410175182156024,'Y'
20.364070072862408,12.470058394052007,26.576046715241606,12.682035036431204,23.576046715241606,10.682035036431204,0.47304186860966424,7.788023357620803,4.519035532817834,9.576046715241606,1.0629040875836404,47.834128466914414,10.470058394052007,0.0,2.7880233576208027,4.682035036431204,48.21818785373968,39.18268729873587,38990.146577244726,0.32622151824535217,203.1430861293673,0.09576046715241604,2166.1173853635555,972.6691808968893,1.241706423345721,9.682035036431204,11.788023357620803,39.15209343048321,0.32728140145724816,86.29040875836405,116.85267737100327,32.940116788104014,16.7880233576208,47.622151824535216,100.67180718239403,29.364070072862408,'Y'
16.7880233576208,12.470058394052007,62.33651386765766,31.45628029144963,21.7880233576208,8.8940116788104,0.5356226861263923,9.576046715241606,4.3402331970557535,6.0,0.8483412846691442,44.25808175167281,10.470058394052007,0.0,3.682035036431204,6.470058394052007,50.64095950331587,32.45971947408166,56023.482890115665,0.5586645547360565,297.90832408326986,0.08682035036431204,3112.419807267577,1668.4784705150246,1.2953471240743448,7.8940116788104016,10.8940116788104,39.15209343048321,0.36304186860966425,121.15686423196969,176.75145985130018,31.152093430483212,16.7880233576208,104.83889926840091,97.83779016056505,66.01854890408886,'Y'
27.516163503345616,9.788023357620803,61.44250218884726,24.30418686096642,73.64070072862408,14.258081751672808,0.4283412846691442,25.66825693382883,3.7501854890408888,10.470058394052007,1.3579279415910728,91.64070072862408,10.470058394052007,0.0,1.8940116788104013,3.7880233576208027,144.24398227476487,24.780159153100307,93728.04101892245,1.2202331970557536,565.2178160475798,0.07788023357620802,5207.115991070712,3671.4848165393646,1.3579279415910728,23.986221897397627,36.82035036431204,79.38261897695128,0.27364070072862406,223.96820729516585,341.249608752414,70.48860729814086,15.8940116788104,89.64070072862408,97.78414945983643,63.33651386765766,'Y'
6.529275812159282,14.587827436477845,37.11710324863713,20.293913718238922,11.058551624318564,3.764637906079641,0.0976463790607964,5.529275812159282,2.0,4.529275812159282,1.3823189530398206,23.52927581215928,4.529275812159282,1.7646379060796409,2.764637906079641,10.823189530398205,71.34471116357969,30.513532371345708,24082.72109465809,0.3941101696687605,204.23189530398204,0.06293913718238923,1337.9411712834512,1170.6627355115895,1.3823189530398206,2.764637906079641,5.529275812159282,21.764637906079642,0.05,91.70377508846886,112.52812021551318,38.469568591194616,23.587827436477845,71.9988444033539,97.11990755226832,39.88174115471677,'Y'
11.117103248637127,12.293913718238922,34.05855162431856,18.764637906079642,17.17565487295569,6.0585516243185635,0.1664637906079641,7.0585516243185635,2.3823189530398206,3.764637906079641,1.542892913316545,28.881741154716767,3.0,1.7646379060796409,2.0,8.529275812159282,46.00461095610039,28.80838984078811,25021.100025757143,0.3252927581215928,169.8231895303982,0.04764637906079641,1390.0588909618396,962.8494453972647,1.4358436064653954,5.0585516243185635,8.587827436477845,24.823189530398203,0.10352465342557486,68.76463790607964,101.05855162431857,31.587827436477845,19.0,59.76463790607964,96.24822033933752,36.05855162431856,'Y'
12.64637906079641,11.529275812159282,37.11710324863713,24.11710324863713,17.17565487295569,6.823189530398205,0.2735130974591138,5.529275812159282,3.0169684150859224,5.293913718238922,1.1911594765199103,34.23420649727426,5.293913718238922,1.7646379060796409,2.764637906079641,10.823189530398205,39.40578582663309,29.083659486976778,30377.113288198845,0.3864637906079641,201.17334367966347,0.05529275812159282,1687.6253784917926,1133.0425505324713,1.1911594765199103,5.823189530398205,8.587827436477845,29.411016966876048,0.17998844403353892,77.94029277903533,123.23305090062814,29.293913718238922,22.058551624318564,76.58667183983174,96.82934514795805,39.88174115471677,'Y'
6.529275812159282,14.587827436477845,45.52812021551318,25.64637906079641,11.058551624318564,3.764637906079641,0.13587827436477845,5.529275812159282,2.0,4.529275812159282,1.3823189530398206,31.94029277903533,4.529275812159282,1.7646379060796409,2.764637906079641,9.293913718238922,48.68849000643993,30.758216501291194,34453.48972205813,0.4552812021551318,232.52349782892875,0.06293913718238923,1914.0881871353997,1334.0811487989304,1.3823189530398206,2.764637906079641,5.529275812159282,30.17565487295569,0.07293913718238923,97.05624043102635,135.46725739790242,37.704930685114974,23.587827436477845,84.23305090062814,96.7222958411069,48.29275812159282,'Y'
5.0,16.881741154716767,48.58667183983174,28.704930685114974,9.529275812159282,3.0,0.2735130974591138,5.529275812159282,2.764637906079641,3.764637906079641,1.2523305090062815,33.469568591194616,3.0,1.0,2.764637906079641,10.058551624318564,46.585735764720916,31.714013883890743,34734.868825116384,0.44763482309433533,235.58204945324732,0.06293913718238923,1929.7250323147284,1328.728683456373,1.0,2.0,4.764637906079641,32.469568591194616,0.16469568591194617,94.76232671278743,140.8197227404599,33.88174115471677,22.058551624318564,92.64406786750419,98.96268490592024,51.35130974591138,'Y'
5.0,15.352465342557487,46.29275812159282,26.411016966876048,8.0,3.0,0.19704930685114974,4.0,2.0,3.764637906079641,1.2523305090062815,28.11710324863713,4.529275812159282,1.7646379060796409,2.0,12.352465342557487,46.547503869416936,32.47100541090959,35279.34453889851,0.4552812021551318,238.6406010775659,0.07058551624318564,1959.974107879239,1349.0527589999697,1.5123073970733594,2.0,4.0,27.11710324863713,0.11881741154716768,96.29160252494671,142.34899855261918,34.646379060796406,22.823189530398203,87.29160252494671,100.72899846896422,48.29275812159282,'Y'
15.704930685114972,14.587827436477845,32.529275812159284,18.764637906079642,23.29275812159282,8.352465342557487,0.21998844403353895,8.587827436477845,2.6117103248637124,5.293913718238922,1.3058551624318564,32.704930685114974,6.823189530398205,1.7646379060796409,5.0585516243185635,9.293913718238922,51.25002699180673,39.276282775018394,36860.21047058099,0.31,185.88058555807066,0.05529275812159282,2047.7927713924855,936.1865216122677,1.152927581215928,7.352465342557486,11.64637906079641,26.352465342557487,0.1341101696687605,74.88174115471676,110.9988444033539,36.94029277903533,21.293913718238922,60.529275812159284,101.27189138228076,37.587827436477845,'Y'
5.0,15.352465342557487,42.469568591194616,25.64637906079641,8.0,3.0,0.14352465342557486,4.0,2.0,3.0,1.0,31.17565487295569,4.529275812159282,1.7646379060796409,2.764637906079641,12.352465342557487,40.93506163879238,37.081771984569826,37266.73021334823,0.478220339337521,243.22842851404374,0.12411016966876048,2070.3801751380784,1403.20441550853,1.5123073970733594,2.0,4.0,30.17565487295569,0.08823189530398205,100.87942996142456,142.34899855261918,37.704930685114974,28.17565487295569,81.93913718238923,101.57774654471261,43.704930685114974,'Y'
6.529275812159282,17.64637906079641,49.35130974591138,30.234206497274254,11.058551624318564,3.764637906079641,0.4035015414926528,5.529275812159282,2.0,4.529275812159282,1.5734784295597306,26.587827436477845,4.529275812159282,1.7646379060796409,2.764637906079641,10.823189530398205,57.665339023814916,33.05213021953011,37278.605040029644,0.5088058555807067,262.34437616603475,0.07058551624318564,2071.0454101163677,1498.5165305013572,1.5734784295597306,2.764637906079641,5.529275812159282,26.352465342557487,0.2640986137022995,103.93798158574313,158.40639458029165,42.29275812159282,27.411016966876048,94.93798158574313,100.72899846896422,52.11594765199102,'Y'
8.058551624318564,16.881741154716767,43.99884440335389,29.469568591194616,14.117103248637127,4.529275812159282,0.24292758121592817,7.0585516243185635,2.0,3.764637906079641,1.152927581215928,25.058551624318564,4.529275812159282,1.7646379060796409,2.764637906079641,12.352465342557487,49.208443782574086,35.858351334842396,37433.84182772193,0.4935130974591138,258.5211866356366,0.10117103248637127,2079.6705256969462,1464.574253850482,1.6117103248637128,3.5292758121592818,7.0585516243185635,25.587827436477845,0.18763482309433538,104.70261949182276,153.8185671438138,38.469568591194616,25.881741154716767,87.29160252494671,104.55218799936242,45.23420649727426,'Y'
8.058551624318564,15.352465342557487,34.05855162431856,21.823189530398203,14.117103248637127,4.529275812159282,0.1511710324863713,7.0585516243185635,2.0,3.764637906079641,1.4587827436477845,25.823189530398203,4.529275812159282,1.7646379060796409,2.764637906079641,8.529275812159282,49.086101717601345,37.58643300258238,37522.99096119176,0.33293913718238927,201.93798158574313,0.05529275812159282,2084.6100865702206,990.2234824349159,1.6117103248637128,3.5292758121592818,7.0585516243185635,23.293913718238922,0.08823189530398205,84.8220339337521,117.11594765199102,36.94029277903533,23.587827436477845,66.6463790607964,98.4197919926037,35.293913718238926,'Y'
11.117103248637127,12.293913718238922,58.52696461886707,30.234206497274254,18.704930685114974,6.0585516243185635,0.09764637906079641,8.587827436477845,2.1529275812159283,5.293913718238922,1.1070493068511498,39.58667183983174,4.529275812159282,1.7646379060796409,3.5292758121592818,7.0,48.986698789810994,31.83635594886349,52091.40759435533,0.5317449927630958,282.98959963018507,0.04764637906079641,2893.9716637764595,1585.3411647367004,1.657588599228491,5.0585516243185635,9.352465342557487,35.52812021551318,0.05764637906079641,114.64291227085809,168.34668735932695,30.823189530398203,20.52927581215928,100.29044692830061,96.16411016966876,62.05624043102635,'Y'
23.35130974591138,10.0,57.76232671278743,24.11710324863713,63.053929237734145,12.17565487295569,0.1894029277903533,22.35130974591138,2.6575885992284913,4.529275812159282,1.711113252654066,80.1124808620527,4.529275812159282,1.7646379060796409,2.0,12.352465342557487,129.0442875563494,25.26811633563937,84339.68248896458,1.0975770432620302,511.61633354799767,0.04,4685.541216858241,3298.489454170953,1.711113252654066,20.35130974591138,31.526964618867073,69.93682598909702,0.1341101696687605,202.5762714700168,309.0400620779809,64.4672573979024,21.293913718238922,87.29160252494671,97.44870185188256,59.76232671278743,'Y'
3.6258315570664137,5.877494671199241,25.503326228265657,15.93874733559962,5.251663114132827,2.312915778533207,0.08312915778533207,2.6258315570664137,2.0,1.6258315570664137,0.6564578892666034,20.625831557066412,1.6258315570664137,0.31291577853320685,1.3129157785332068,3.5645788926660344,95.0248324748492,18.01420485317091,20010.71311299672,0.4544207356386527,231.64578892666034,0.07938747335599622,1111.704794926615,1352.61423026403,0.6564578892666034,1.3129157785332068,2.6258315570664137,20.312915778533206,0.05,108.70038913452942,122.94539979213093,46.6937366779981,14.87749467119924,47.319568235064516,97.86556545880516,26.816242006798863,'Y'
6.129157785332069,4.93874733559962,26.75498934239848,15.625831557066414,9.00665245653131,3.5645788926660344,0.11442073563865277,3.877494671199241,2.1564578892666035,1.3129157785332068,0.5657123134919735,23.442073563865275,1.6258315570664137,0.0,1.3129157785332068,2.9387473355996203,98.16963604910794,20.01060752021277,21272.44272772496,0.46067905120931685,233.21036781932636,0.08251663114132829,1181.7979293180533,1371.414210238305,0.5219041044973245,2.5645788926660344,4.503326228265655,21.87749467119924,0.07190410449732448,109.01330491306263,124.19706290626375,48.57123134919735,14.87749467119924,47.632484013597725,97.79672398752786,28.06790512093169,'Y'
6.754989342398482,5.251663114132827,23.0,16.564578892666034,9.00665245653131,3.877494671199241,0.15822894463330173,3.2516631141328274,2.416177985449165,2.5645788926660344,0.5782289446333018,25.632484013597725,2.5645788926660344,0.0,1.0,2.0,95.46917288036636,15.905152505857098,21708.878880676362,0.4857123134919734,246.03991473918785,0.07312915778533208,1206.0426438388063,1441.0630042242262,0.5782289446333018,2.877494671199241,4.503326228265655,23.75498934239848,0.10319568235064516,112.7682942554611,133.27162048372676,47.632484013597725,13.625831557066414,43.877494671199244,97.55890799584262,24.0,'Y'
3.0,4.0,26.442073563865275,17.190410449732447,4.0,2.0,0.10190410449732448,2.0,2.0,1.0,0.5,23.442073563865275,1.0,0.0,1.0,2.6258315570664137,99.2679704317595,15.420133049130627,23377.070445930312,0.513874733559962,258.8694616590493,0.07,1298.718909966986,1523.334820716177,0.5,1.0,2.0,23.442073563865275,0.05938747335599621,120.59118871879127,138.27827294025806,51.074557577463,13.0,47.00665245653131,98.12841471277305,27.442073563865275,'Y'
3.6258315570664137,4.93874733559962,27.693736677998103,18.442073563865275,4.625831557066414,2.312915778533207,0.15822894463330173,2.0,2.312915778533207,1.3129157785332068,0.5531956823506452,24.06790512093169,1.6258315570664137,0.31291577853320685,1.0,2.312915778533207,98.40745204079317,15.811277772297135,23492.220323272748,0.51074557577463,260.12112477318215,0.07,1305.1180376379903,1521.1444102664445,0.6564578892666034,1.3129157785332068,2.312915778533207,24.380820899464894,0.09693736677998104,119.65244138319164,140.4686833899905,49.50997868479696,13.625831557066414,50.448726020396585,99.04525794387534,28.693736677998103,'Y'
3.6258315570664137,4.312915778533207,26.75498934239848,17.503326228265657,5.251663114132827,2.312915778533207,0.12693736677998102,2.6258315570664137,2.0,1.3129157785332068,0.5531956823506452,21.87749467119924,1.0,0.0,1.3129157785332068,2.6258315570664137,98.39180625186651,16.12106439304501,23715.03826169289,0.513874733559962,261.372787887315,0.07312915778533208,1317.4969858367638,1529.4617116598572,0.5531956823506452,1.3129157785332068,2.6258315570664137,22.190410449732447,0.07816242006798862,120.27827294025806,141.09451494705692,49.82289446333017,13.312915778533206,48.25831557066414,99.76809339228706,27.442073563865275,'Y'
3.6258315570664137,4.312915778533207,25.190410449732447,17.190410449732447,5.251663114132827,2.312915778533207,0.10503326228265655,2.6258315570664137,2.0,1.6258315570664137,0.6564578892666034,23.12915778533207,1.0,0.0,1.6258315570664137,2.6258315570664137,93.95466051226565,18.007946537600247,24528.343919994117,0.5232622069159583,263.25028255851424,0.09503326228265654,1362.6788950991736,1551.6224070955789,0.5531956823506452,1.3129157785332068,2.6258315570664137,23.442073563865275,0.06564578892666034,122.1557676114573,141.09451494705692,51.074557577463,14.87749467119924,46.06790512093169,100.11542990645891,25.564578892666034,'Y'
4.251663114132827,5.251663114132827,28.00665245653131,19.06790512093169,6.503326228265655,2.6258315570664137,0.21142462698394687,3.2516631141328274,2.0,1.0,0.5782289446333018,21.25166311413283,1.0,0.0,1.0,2.0,102.94160167173935,16.35888038473025,24533.20350203474,0.5357788380572865,271.0731770218444,0.07312915778533208,1362.9511318264974,1590.6273588897432,0.5782289446333018,1.6258315570664137,3.2516631141328274,21.87749467119924,0.1376164179892979,123.40743072559013,147.66574629625427,52.95205224866224,14.564578892666034,51.38747335599621,99.76809339228706,29.00665245653131,'Y'
4.877494671199241,4.93874733559962,25.816242006798863,18.75498934239848,7.754989342398482,2.9387473355996203,0.14571231349197344,3.877494671199241,2.0,1.9387473355996205,0.5938747335599621,20.625831557066412,1.0,0.0,1.6258315570664137,2.6258315570664137,99.48075316116208,17.507281291947116,24596.73166339255,0.5295205224866224,269.5085981291784,0.08564578892666035,1366.4808218083522,1576.737027480654,0.593874733559962,1.9387473355996205,3.877494671199241,21.564578892666034,0.10632484013597723,123.72034650412334,145.78825162505504,51.38747335599621,13.93874733559962,48.25831557066414,101.33267228495309,26.190410449732447,'Y'
8.00665245653131,4.0,26.12915778533207,15.625831557066414,11.509978684796964,4.503326228265655,0.13632484013597723,4.503326228265655,2.2503326228265657,2.5645788926660344,0.5312915778533207,25.00665245653131,3.1904104497324477,0.0,2.5645788926660344,2.6258315570664137,100.31623828984574,24.29442452833237,26117.408472330375,0.4544207356386527,223.50997868479698,0.08564578892666035,1450.9649528545324,1344.725623487208,0.5938747335599621,3.5033262282656548,5.754989342398482,22.503326228265657,0.08442073563865277,105.88414712773056,117.62583155706642,50.76164179892979,13.93874733559962,47.94539979213093,99.99026359504563,28.693736677998103,'Y'
4.877494671199241,4.312915778533207,24.25166311413283,15.625831557066414,7.754989342398482,2.9387473355996203,0.10816242006798862,3.877494671199241,2.0,1.3129157785332068,0.5312915778533207,22.190410449732447,1.0,0.0,1.6258315570664137,2.9387473355996203,99.43068663659676,23.602880657773987,26388.640740005172,0.4450332622826565,216.93874733559963,0.08564578892666035,1466.0318475909064,1322.6118654182662,0.593874733559962,1.9387473355996205,3.877494671199241,21.25166311413283,0.06564578892666034,101.81624200679886,118.87749467119924,50.76164179892979,13.0,44.19041044973245,98.82308774111678,25.87749467119924,'Y'
6.129157785332069,6.816242006798862,36.7682942554611,20.945399792130928,9.632484013597724,3.5645788926660344,0.08625831557066414,4.503326228265655,2.0625831557066414,2.5645788926660344,0.6126496802719544,27.822894463330172,1.0,0.0,1.9387473355996205,3.5645788926660344,90.65965736431097,21.24975400320427,32350.531193664807,0.4763248401359772,248.2303251889203,0.08251663114132829,1797.2500700105206,1418.4704850141286,0.6126496802719544,2.5645788926660344,4.816242006798862,26.258315570664138,0.053129157785332067,108.3874733559962,139.8428518329241,45.12915778533207,14.251663114132828,64.21702027585769,97.8311447231665,38.70704159106072,'Y'
11.135810241863378,5.877494671199241,36.45537847692789,18.442073563865275,27.78159916852372,6.067905120931689,0.12380820899464896,10.135810241863378,2.2691075695385576,1.0,0.6345537847692789,44.40743072559013,1.0,0.0,1.3129157785332068,2.6258315570664137,105.12262464811579,18.561807465604023,45547.61959951803,0.7078825162505503,341.7921429703491,0.07938747335599622,2530.4211265871804,2119.548899344423,0.6345537847692789,8.822894463330172,13.89079958426186,40.33952560465845,0.08442073563865277,144.37278788731498,197.41935508303416,52.63913647012903,13.93874733559962,58.89745204079317,97.57455378476928,37.7682942554611,'Y'
13.584373256918939,7.219139971344602,35.29218662845947,17.07304665711487,20.87655988537841,7.292186628459469,0.19730466571148675,8.292186628459469,2.5365233285574336,2.073046657114867,0.3418631265515558,31.657419914033806,3.0,0.07304665711486735,2.0,5.146093314229734,29.004118904004418,30.776037672392853,26264.656539418855,0.2914609331422973,161.36523328557433,0.03073046657114867,1459.1424511937303,861.2186431594613,0.4716365945554744,6.292186628459469,10.438279942689205,26.365233285574337,0.1251132659980407,67.07304665711487,94.29218662845948,21.438279942689203,19.0,60.073046657114865,96.31607026456527,37.29218662845947,'Y'
