@relation PC2
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 string
@data
11.0,5.0,10.0,0.0,20.0,6.0,0.55,10.0,2.0,6.0,1.0,35.0,1.0,0.0,1.0,2.0,11.99,30.94,11475.71,0.12,82.0,0.03,637.54,370.93,0.17,5.0,10.0,31.0,0.43,33.0,49.0,8.0,15.0,14.0,90.91,11.0,'N'
5.0,3.0,13.0,0.0,8.0,3.0,0.18,4.0,2.0,3.0,1.0,11.0,1.0,0.0,4.0,4.0,16.59,21.0,7314.07,0.12,75.0,0.05,406.34,348.29,0.33,2.0,4.0,10.0,0.15,33.0,42.0,11.0,14.0,20.0,76.47,17.0,'N'
3.0,4.0,4.0,0.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,10.0,1.0,0.0,1.0,3.0,19.35,6.25,755.8,0.04,29.0,0.16,41.99,120.93,0.5,1.0,2.0,10.0,0.22,10.0,19.0,8.0,10.0,9.0,80.0,5.0,'N'
13.0,13.0,67.0,34.0,22.0,7.0,0.1,10.0,2.2,6.0,0.86,45.0,1.0,0.0,4.0,7.0,52.27,34.27,61372.9,0.6,319.0,0.03,3409.61,1791.09,0.14,6.0,11.0,40.0,0.06,129.0,190.0,32.0,17.0,113.0,96.19,71.0,'Y'
3.0,1.0,4.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,1.0,2.0,11.76,10.83,1380.58,0.04,30.0,0.09,76.7,127.44,0.5,1.0,2.0,6.0,0.29,10.0,20.0,6.0,13.0,7.0,80.0,5.0,'N'
5.0,2.0,3.0,0.0,6.0,3.0,0.6,2.0,3.0,2.0,0.67,9.0,1.0,0.0,2.0,2.0,18.2,5.5,550.43,0.03,24.0,0.18,30.58,100.08,0.33,2.0,3.0,8.0,0.43,11.0,13.0,9.0,9.0,7.0,60.0,5.0,'N'
15.0,2.0,31.0,5.0,20.0,8.0,0.24,6.0,3.33,1.0,0.13,29.0,8.0,1.0,3.0,4.0,23.08,58.59,79247.79,0.45,273.0,0.02,4402.65,1352.5,1.0,7.0,10.0,23.0,0.19,125.0,148.0,16.0,15.0,43.0,92.31,34.0,'N'
9.0,1.0,11.0,0.0,14.0,5.0,0.36,6.0,2.33,3.0,0.6,17.0,3.0,0.0,3.0,6.0,12.25,16.0,3135.78,0.07,47.0,0.06,174.21,195.99,0.6,4.0,7.0,14.0,0.28,16.0,31.0,6.0,12.0,18.0,78.57,14.0,'N'
15.0,10.0,21.0,0.0,22.0,8.0,0.32,8.0,2.75,8.0,1.0,33.0,8.0,1.0,4.0,8.0,27.6,25.11,17394.36,0.23,133.0,0.04,966.35,692.86,1.0,7.0,11.0,27.0,0.27,53.0,80.0,19.0,18.0,30.0,84.0,25.0,'N'
24.0,3.0,61.0,6.0,36.0,14.0,0.2,18.0,2.0,3.0,0.21,66.0,3.0,0.0,9.0,0.0,43.29,63.72,175762.32,0.92,467.0,0.02,9764.57,2758.52,0.21,9.0,18.0,54.0,0.18,205.0,262.0,37.0,23.0,78.0,88.16,70.0,'N'
3.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,7.0,1.0,0.0,1.0,3.0,11.42,6.67,507.65,0.03,20.0,0.15,28.2,76.15,0.5,1.0,2.0,7.0,0.5,10.0,10.0,6.0,8.0,4.0,50.0,2.0,'N'
9.0,1.0,27.0,1.0,16.0,5.0,0.16,8.0,2.0,3.0,0.6,20.0,1.0,0.0,5.0,1.0,16.21,36.0,21021.12,0.19,119.0,0.03,1167.84,583.92,0.2,4.0,8.0,17.0,0.14,48.0,71.0,12.0,18.0,35.0,84.85,32.0,'N'
7.0,9.0,11.0,5.0,12.0,4.0,0.33,6.0,2.0,4.0,1.0,20.0,1.0,0.0,1.0,2.0,27.93,10.21,2914.07,0.1,60.0,0.1,161.89,285.29,0.25,3.0,6.0,18.0,0.21,22.0,38.0,14.0,13.0,19.0,94.12,12.0,'N'
5.0,7.0,8.0,0.0,8.0,3.0,0.27,4.0,2.0,3.0,1.0,20.0,1.0,0.0,3.0,5.0,29.93,9.54,2723.24,0.1,65.0,0.1,151.29,285.5,0.33,2.0,4.0,19.0,0.2,31.0,34.0,13.0,8.0,15.0,72.73,11.0,'N'
3.0,5.0,4.0,0.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,9.0,1.0,0.0,2.0,0.0,12.65,5.25,348.69,0.02,17.0,0.19,19.37,66.42,0.5,1.0,2.0,9.0,0.29,7.0,10.0,6.0,9.0,7.0,66.67,6.0,'N'
17.0,15.0,18.0,0.0,32.0,9.0,0.45,16.0,2.0,8.0,0.89,45.0,1.0,0.0,2.0,3.0,27.87,16.97,8030.83,0.16,93.0,0.06,446.16,473.13,0.11,8.0,16.0,38.0,0.39,43.0,50.0,19.0,15.0,23.0,90.0,20.0,'N'
7.0,9.0,13.0,55.0,12.0,4.0,0.24,6.0,2.0,4.0,1.0,20.0,1.0,0.0,4.0,1.0,42.0,5.6,1317.26,0.08,52.0,0.18,73.18,235.23,0.25,3.0,6.0,18.0,0.05,21.0,31.0,15.0,8.0,74.0,94.44,17.0,'N'
5.0,3.0,1.0,0.0,8.0,3.0,1.5,2.0,4.0,3.0,1.0,9.0,1.0,0.0,1.0,1.0,11.83,3.75,166.42,0.01,14.0,0.27,9.25,44.38,0.33,3.0,4.0,8.0,0.75,6.0,8.0,4.0,5.0,4.0,50.0,2.0,'N'
7.0,4.0,17.0,0.0,12.0,4.0,0.2,6.0,2.0,2.0,0.5,18.0,1.0,0.0,3.0,1.0,21.14,17.77,6674.76,0.13,79.0,0.06,370.82,375.64,0.25,3.0,6.0,16.0,0.18,33.0,46.0,13.0,14.0,22.0,85.0,20.0,'N'
3.0,0.0,3.0,1.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,6.0,1.0,0.0,1.0,4.0,12.11,6.42,498.63,0.03,21.0,0.16,27.7,77.71,0.5,1.0,2.0,6.0,0.18,11.0,10.0,6.0,7.0,11.0,80.0,4.0,'N'
3.0,0.0,2.0,0.0,4.0,2.0,0.67,2.0,2.0,1.0,0.5,5.0,1.0,0.0,1.0,3.0,8.3,6.67,369.01,0.02,16.0,0.15,20.5,55.35,0.5,1.0,2.0,5.0,0.33,5.0,11.0,3.0,8.0,6.0,66.67,3.0,'N'
78.0,24.0,155.0,65.0,104.0,51.0,0.32,52.0,2.0,48.0,0.94,156.0,1.0,0.0,5.0,1.0,56.51,82.88,388174.15,1.56,699.0,0.01,21565.23,4683.61,0.02,26.0,52.0,107.0,0.22,209.0,490.0,58.0,46.0,227.0,97.78,160.0,'N'
3.0,1.0,3.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,6.0,1.0,0.0,1.0,2.0,8.6,10.0,859.52,0.03,22.0,0.1,47.75,85.95,0.5,1.0,2.0,6.0,0.33,10.0,12.0,5.0,10.0,6.0,75.0,4.0,'N'
9.0,4.0,7.0,2.0,16.0,5.0,0.56,8.0,2.0,5.0,1.0,24.0,4.0,0.0,2.0,2.0,17.27,12.25,2591.12,0.07,45.0,0.08,143.95,211.52,0.8,4.0,8.0,21.0,0.33,21.0,24.0,12.0,14.0,15.0,81.82,9.0,'N'
3.0,3.0,3.0,1.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,9.0,1.0,0.0,1.0,0.0,13.83,8.57,1016.03,0.04,29.0,0.12,56.45,118.54,0.5,1.0,2.0,9.0,0.29,12.0,17.0,7.0,10.0,7.0,80.0,4.0,'N'
3.0,1.0,5.0,0.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,10.04,17.5,3074.62,0.06,40.0,0.06,170.81,175.69,0.5,1.0,2.0,5.0,0.25,14.0,26.0,6.0,15.0,8.0,83.33,6.0,'N'
9.0,6.0,20.0,3.0,14.0,5.0,0.21,6.0,2.33,4.0,0.8,20.0,5.0,1.0,4.0,2.0,36.51,18.02,11854.69,0.22,122.0,0.06,658.59,657.86,1.0,4.0,7.0,17.0,0.17,53.0,69.0,25.0,17.0,29.0,85.19,24.0,'N'
3.0,1.0,1.0,0.0,6.0,2.0,1.0,2.0,3.0,1.0,0.5,5.0,1.0,0.0,1.0,1.0,11.07,4.38,211.89,0.02,14.0,0.23,11.77,48.43,0.5,2.0,3.0,5.0,0.5,5.0,9.0,4.0,7.0,4.0,50.0,2.0,'N'
9.0,0.0,6.0,17.0,14.0,5.0,0.56,6.0,2.33,1.0,0.2,14.0,1.0,0.0,3.0,1.0,10.89,19.5,4141.72,0.07,50.0,0.05,230.1,212.4,0.2,4.0,7.0,11.0,0.18,18.0,32.0,6.0,13.0,28.0,88.46,9.0,'N'
7.0,4.0,5.0,1.0,12.0,4.0,0.67,6.0,2.0,4.0,1.0,16.0,1.0,0.0,1.0,2.0,14.41,10.83,1690.87,0.05,35.0,0.09,93.94,156.08,0.25,3.0,6.0,14.0,0.44,15.0,20.0,9.0,13.0,9.0,85.71,6.0,'N'
3.0,1.0,2.0,0.0,4.0,2.0,0.67,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,3.0,7.26,6.67,322.88,0.02,14.0,0.15,17.94,48.43,0.5,1.0,2.0,6.0,0.4,5.0,9.0,3.0,8.0,5.0,66.67,3.0,'N'
5.0,0.0,8.0,25.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,10.0,1.0,0.0,4.0,1.0,18.17,9.0,1471.49,0.05,40.0,0.11,81.75,163.5,0.33,2.0,4.0,9.0,0.08,16.0,24.0,8.0,9.0,39.0,89.19,12.0,'N'
5.0,2.0,18.0,2.0,8.0,3.0,0.14,4.0,2.0,2.0,0.67,15.0,1.0,0.0,4.0,3.0,35.62,10.67,4053.11,0.13,84.0,0.09,225.17,379.98,0.33,2.0,4.0,14.0,0.12,40.0,44.0,15.0,8.0,26.0,83.33,22.0,'N'
3.0,2.0,1.0,0.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,6.0,1.0,0.0,1.0,1.0,9.0,3.33,100.0,0.01,10.0,0.3,5.56,30.0,0.5,2.0,3.0,6.0,0.5,4.0,6.0,3.0,5.0,4.0,50.0,2.0,'N'
5.0,2.0,14.0,3.0,8.0,3.0,0.19,4.0,2.0,3.0,1.0,13.0,1.0,0.0,2.0,1.0,27.34,12.0,3937.05,0.11,69.0,0.08,218.72,328.09,0.33,2.0,4.0,12.0,0.14,30.0,39.0,15.0,12.0,21.0,89.47,16.0,'N'
11.0,3.0,21.0,1.0,20.0,6.0,0.24,10.0,2.0,5.0,0.83,29.0,5.0,0.0,4.0,3.0,17.18,20.8,7433.12,0.12,79.0,0.05,412.95,357.36,0.83,5.0,10.0,25.0,0.21,32.0,47.0,10.0,13.0,29.0,84.62,25.0,'N'
7.0,1.0,14.0,3.0,12.0,4.0,0.24,6.0,2.0,2.0,0.5,17.0,1.0,0.0,3.0,4.0,15.1,18.6,5225.56,0.09,63.0,0.05,290.31,280.94,0.25,3.0,6.0,15.0,0.16,31.0,32.0,10.0,12.0,25.0,85.0,17.0,'N'
12.0,1.0,48.0,20.0,12.0,8.0,0.15,6.0,2.0,5.0,0.63,24.0,1.0,0.0,5.0,2.0,18.01,123.13,273078.67,0.74,429.0,0.01,15171.04,2217.9,0.13,3.0,6.0,18.0,0.1,197.0,232.0,16.0,20.0,77.0,93.15,53.0,'N'
3.0,1.0,2.0,0.0,6.0,2.0,0.67,2.0,3.0,1.0,0.5,6.0,1.0,0.0,1.0,3.0,9.09,8.8,704.0,0.03,20.0,0.11,39.11,80.0,0.5,2.0,3.0,6.0,0.33,8.0,12.0,5.0,11.0,6.0,66.67,3.0,'N'
3.0,3.0,7.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,7.0,1.0,0.0,2.0,4.0,15.5,8.57,1138.58,0.04,34.0,0.12,63.25,132.83,0.5,1.0,2.0,7.0,0.17,15.0,19.0,7.0,8.0,12.0,77.78,9.0,'N'
3.0,3.0,6.0,1.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,7.0,1.0,0.0,1.0,2.0,22.04,5.44,653.33,0.04,30.0,0.18,36.3,120.0,0.5,1.0,2.0,7.0,0.2,14.0,16.0,9.0,7.0,10.0,87.5,7.0,'N'
3.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,6.0,1.0,0.0,1.0,1.0,5.0,6.0,180.0,0.01,10.0,0.17,10.0,30.0,0.5,1.0,2.0,6.0,0.5,4.0,6.0,2.0,6.0,4.0,50.0,2.0,'N'
9.0,7.0,16.0,0.0,16.0,5.0,0.24,8.0,2.0,5.0,1.0,21.0,5.0,1.0,5.0,3.0,20.23,19.69,7844.52,0.13,82.0,0.05,435.81,398.35,1.0,4.0,8.0,18.0,0.22,32.0,50.0,13.0,16.0,23.0,76.19,21.0,'N'
51.0,2.0,99.0,36.0,64.0,33.0,0.32,16.0,4.0,5.0,0.15,90.0,4.0,0.0,5.0,2.0,51.88,52.93,145316.78,0.92,445.0,0.02,8073.15,2745.62,0.12,24.0,32.0,59.0,0.23,140.0,305.0,41.0,31.0,142.0,96.43,104.0,'N'
29.0,10.0,66.0,26.0,80.0,15.0,0.22,28.0,2.86,1.0,0.07,98.0,1.0,0.0,2.0,0.0,156.97,25.68,103547.47,1.34,618.0,0.04,5752.64,4031.56,0.07,26.0,40.0,85.0,0.16,244.0,374.0,76.0,16.0,96.0,97.87,68.0,'Y'
3.0,2.0,2.0,0.0,4.0,2.0,0.67,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,1.0,13.4,5.25,369.2,0.02,18.0,0.19,20.51,70.32,0.5,1.0,2.0,6.0,0.4,7.0,11.0,6.0,9.0,5.0,66.67,3.0,'N'
7.0,2.0,7.0,0.0,10.0,4.0,0.44,4.0,2.5,2.0,0.5,14.0,3.0,0.0,2.0,6.0,13.49,15.43,3211.43,0.07,49.0,0.06,178.41,208.15,0.75,3.0,5.0,12.0,0.31,18.0,31.0,7.0,12.0,13.0,77.78,9.0,'N'
9.0,2.0,5.0,0.0,14.0,5.0,0.83,6.0,2.33,3.0,0.6,18.0,3.0,0.0,1.0,3.0,13.16,14.78,2874.47,0.06,43.0,0.07,159.69,194.51,0.6,4.0,7.0,15.0,0.63,19.0,24.0,9.0,14.0,8.0,83.33,6.0,'N'
3.0,3.0,4.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,8.0,1.0,0.0,1.0,2.0,10.79,7.2,559.51,0.03,21.0,0.14,31.08,77.71,0.5,1.0,2.0,8.0,0.29,9.0,12.0,5.0,8.0,7.0,80.0,5.0,'N'
5.0,0.0,2.0,0.0,8.0,3.0,1.0,4.0,2.0,1.0,0.33,8.0,1.0,0.0,1.0,4.0,10.04,5.0,250.95,0.02,14.0,0.2,13.94,50.19,0.33,2.0,4.0,7.0,0.6,5.0,9.0,4.0,8.0,5.0,66.67,3.0,'N'
25.0,10.0,36.0,0.0,44.0,13.0,0.32,20.0,2.2,11.0,0.85,62.0,12.0,0.0,5.0,2.0,33.96,29.93,30428.36,0.34,191.0,0.03,1690.46,1016.49,0.92,12.0,22.0,51.0,0.3,81.0,110.0,23.0,17.0,44.0,87.8,41.0,'N'
7.0,0.0,7.0,2.0,12.0,4.0,0.5,6.0,2.0,1.0,0.25,16.0,1.0,0.0,1.0,2.0,13.02,12.0,1875.31,0.05,40.0,0.08,104.18,156.28,0.25,3.0,6.0,14.0,0.33,21.0,19.0,7.0,8.0,12.0,90.0,8.0,'Y'
3.0,3.0,4.0,0.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,7.0,1.0,0.0,2.0,3.0,13.71,6.67,609.18,0.03,24.0,0.15,33.84,91.38,0.5,1.0,2.0,7.0,0.22,10.0,14.0,6.0,8.0,9.0,66.67,6.0,'N'
5.0,2.0,6.0,4.0,6.0,3.0,0.43,2.0,3.0,2.0,0.67,10.0,3.0,1.0,1.0,0.0,13.22,5.6,414.45,0.02,20.0,0.18,23.02,74.01,1.0,2.0,3.0,9.0,0.23,7.0,13.0,5.0,8.0,13.0,90.91,7.0,'N'
3.0,2.0,3.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,15.0,2.0,60.0,0.01,10.0,0.5,3.33,30.0,0.5,1.0,2.0,6.0,0.33,4.0,6.0,4.0,4.0,6.0,75.0,4.0,'N'
3.0,3.0,6.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,7.0,1.0,0.0,2.0,1.0,16.65,4.67,362.64,0.03,21.0,0.21,20.15,77.71,0.5,1.0,2.0,7.0,0.2,8.0,13.0,6.0,7.0,10.0,75.0,8.0,'N'
3.0,4.0,4.0,2.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,12.0,1.0,0.0,1.0,0.0,15.19,5.14,401.85,0.03,20.0,0.19,22.33,78.14,0.5,1.0,2.0,12.0,0.22,9.0,11.0,7.0,8.0,9.0,85.71,5.0,'N'
5.0,2.0,12.0,0.0,8.0,3.0,0.19,4.0,2.0,2.0,0.67,13.0,1.0,0.0,4.0,3.0,17.43,11.45,2287.31,0.07,43.0,0.09,127.07,199.69,0.33,2.0,4.0,12.0,0.15,18.0,25.0,11.0,14.0,20.0,75.0,16.0,'N'
3.0,3.0,4.0,1.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,10.0,1.0,0.0,2.0,0.0,13.02,7.5,732.54,0.03,25.0,0.13,40.7,97.67,0.5,1.0,2.0,10.0,0.22,10.0,15.0,6.0,9.0,9.0,71.43,6.0,'N'
3.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,8.36,6.0,301.14,0.02,14.0,0.17,16.73,50.19,0.5,1.0,2.0,6.0,0.5,6.0,8.0,4.0,8.0,4.0,50.0,2.0,'N'
13.0,3.0,20.0,4.0,22.0,7.0,0.3,10.0,2.2,2.0,0.29,24.0,7.0,1.0,3.0,6.0,15.78,26.43,11025.26,0.14,82.0,0.04,612.51,417.17,1.0,6.0,11.0,19.0,0.23,37.0,45.0,14.0,20.0,31.0,88.89,23.0,'N'
26.0,11.0,55.0,8.0,36.0,15.0,0.23,18.0,2.0,14.0,0.93,70.0,5.0,0.0,9.0,4.0,36.64,36.91,49908.77,0.45,228.0,0.03,2772.71,1352.21,0.33,9.0,18.0,57.0,0.19,87.0,141.0,33.0,28.0,77.0,87.5,64.0,'N'
20.0,8.0,44.0,91.0,24.0,12.0,0.24,12.0,2.0,9.0,0.75,44.0,1.0,0.0,6.0,0.0,35.3,23.76,19928.53,0.28,151.0,0.04,1107.14,838.74,0.08,6.0,12.0,34.0,0.08,54.0,97.0,25.0,22.0,143.0,95.74,50.0,'N'
3.0,2.0,5.0,2.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,9.0,1.0,0.0,1.0,0.0,20.37,9.0,1649.85,0.06,39.0,0.11,91.66,183.32,0.5,1.0,2.0,9.0,0.2,18.0,21.0,13.0,13.0,10.0,87.5,6.0,'N'
7.0,1.0,12.0,1.0,12.0,4.0,0.31,6.0,2.0,1.0,0.25,17.0,1.0,0.0,1.0,4.0,19.87,20.53,8379.04,0.14,84.0,0.05,465.5,408.07,0.25,3.0,6.0,15.0,0.21,44.0,40.0,15.0,14.0,19.0,92.86,13.0,'N'
9.0,9.0,11.0,2.0,16.0,5.0,0.36,8.0,2.0,5.0,1.0,26.0,3.0,0.0,3.0,0.0,17.75,15.27,4139.35,0.09,57.0,0.07,229.96,271.03,0.6,4.0,8.0,23.0,0.28,21.0,36.0,11.0,16.0,18.0,81.25,14.0,'N'
3.0,4.0,5.0,1.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,8.0,1.0,0.0,3.0,2.0,14.88,8.13,982.54,0.04,29.0,0.12,54.59,120.93,0.5,1.0,2.0,8.0,0.18,13.0,16.0,8.0,10.0,11.0,66.67,8.0,'N'
1.0,1.0,1.0,0.0,4.0,1.0,0.5,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,11.24,4.0,179.89,0.01,13.0,0.25,9.99,44.97,1.0,1.0,2.0,3.0,0.25,3.0,10.0,3.0,8.0,4.0,50.0,2.0,'N'
5.0,1.0,8.0,4.0,6.0,3.0,0.33,2.0,3.0,2.0,0.67,7.0,3.0,1.0,1.0,3.0,27.51,13.75,5202.03,0.13,75.0,0.07,289.0,378.33,1.0,2.0,3.0,6.0,0.2,33.0,42.0,18.0,15.0,15.0,92.31,9.0,'Y'
3.0,2.0,4.0,0.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,7.0,1.0,0.0,1.0,1.0,12.33,4.8,284.19,0.02,16.0,0.21,15.79,59.21,0.5,1.0,2.0,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,'N'
3.0,2.0,7.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,7.0,1.0,0.0,2.0,1.0,14.99,5.33,426.42,0.03,21.0,0.19,23.69,79.95,0.5,1.0,2.0,7.0,0.18,8.0,13.0,6.0,8.0,11.0,77.78,9.0,'N'
34.0,16.0,41.0,17.0,60.0,18.0,0.38,30.0,2.0,18.0,1.0,90.0,1.0,0.0,6.0,0.0,25.36,43.56,48124.47,0.37,219.0,0.02,2673.58,1104.72,0.06,15.0,30.0,74.0,0.27,82.0,137.0,16.0,17.0,66.0,90.63,47.0,'N'
9.0,6.0,10.0,3.0,16.0,5.0,0.42,8.0,2.0,5.0,1.0,22.0,4.0,0.0,2.0,0.0,24.97,11.05,3049.11,0.09,61.0,0.09,169.39,275.94,0.8,4.0,8.0,19.0,0.29,17.0,44.0,10.0,13.0,17.0,86.67,12.0,'N'
5.0,9.0,12.0,3.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,18.0,1.0,0.0,3.0,0.0,45.04,7.15,2302.46,0.11,65.0,0.14,127.91,322.02,0.33,2.0,4.0,17.0,0.15,26.0,39.0,20.0,11.0,20.0,83.33,15.0,'N'
3.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,6.0,1.0,0.0,1.0,1.0,7.92,4.0,126.8,0.01,10.0,0.25,7.04,31.7,0.5,1.0,2.0,6.0,0.4,4.0,6.0,3.0,6.0,5.0,50.0,2.0,'N'
11.0,0.0,13.0,0.0,20.0,6.0,0.43,10.0,2.0,1.0,0.17,20.0,1.0,0.0,1.0,3.0,8.78,13.33,1560.0,0.04,39.0,0.08,86.67,117.0,0.17,5.0,10.0,16.0,0.38,16.0,23.0,3.0,5.0,16.0,92.86,14.0,'N'
15.0,1.0,17.0,2.0,28.0,8.0,0.44,14.0,2.0,8.0,1.0,51.0,1.0,0.0,1.0,1.0,12.26,65.83,53124.43,0.27,176.0,0.02,2951.36,806.95,0.13,7.0,14.0,45.0,0.33,79.0,97.0,9.0,15.0,24.0,95.0,18.0,'N'
9.0,0.0,11.0,14.0,16.0,5.0,0.42,8.0,2.0,1.0,0.2,18.0,1.0,0.0,1.0,0.0,12.69,14.4,2631.64,0.06,48.0,0.07,146.2,182.75,0.2,4.0,8.0,15.0,0.18,16.0,32.0,5.0,9.0,28.0,96.15,12.0,'N'
287.0,74.0,558.0,111.0,570.0,144.0,0.22,284.0,2.0,115.0,0.8,710.0,124.0,0.0,105.0,0.0,310.31,53.33,882628.66,5.52,2041.0,0.02,49034.93,16549.5,0.86,143.0,285.0,568.0,0.19,843.0,1198.0,245.0,31.0,776.0,86.43,663.0,'N'
7.0,0.0,9.0,17.0,12.0,4.0,0.36,6.0,2.0,1.0,0.25,14.0,1.0,0.0,2.0,0.0,15.85,10.0,1584.57,0.05,38.0,0.1,88.03,158.46,0.25,3.0,6.0,12.0,0.13,16.0,22.0,8.0,10.0,30.0,92.86,11.0,'N'
3.0,2.0,3.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,8.0,1.0,0.0,1.0,1.0,12.14,5.33,345.2,0.02,17.0,0.19,19.18,64.73,0.5,1.0,2.0,8.0,0.33,8.0,9.0,6.0,8.0,6.0,75.0,4.0,'N'
35.0,25.0,68.0,32.0,60.0,18.0,0.23,28.0,2.14,12.0,0.67,85.0,1.0,0.0,9.0,0.0,107.72,20.13,43626.97,0.72,327.0,0.05,2423.72,2167.8,0.06,16.0,30.0,69.0,0.16,133.0,194.0,76.0,23.0,111.0,91.74,77.0,'N'
9.0,10.0,35.0,0.0,14.0,5.0,0.12,6.0,2.33,4.0,0.8,30.0,3.0,0.0,6.0,8.0,43.37,24.25,25506.03,0.35,199.0,0.04,1417.0,1051.8,0.6,4.0,7.0,27.0,0.11,97.0,102.0,26.0,13.0,46.0,85.37,41.0,'N'
3.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,2.0,6.75,6.67,299.82,0.01,13.0,0.15,16.66,44.97,0.5,1.0,2.0,6.0,0.4,5.0,8.0,3.0,8.0,5.0,50.0,2.0,'N'
7.0,0.0,41.0,5.0,12.0,4.0,0.09,6.0,2.0,1.0,0.25,16.0,1.0,0.0,3.0,2.0,26.9,120.08,387847.94,1.08,714.0,0.01,21547.11,3229.82,0.25,3.0,6.0,14.0,0.08,262.0,452.0,12.0,11.0,51.0,93.88,44.0,'N'
3.0,1.0,7.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,8.0,1.0,0.0,2.0,4.0,13.18,10.93,1573.71,0.05,36.0,0.09,87.43,144.0,0.5,1.0,2.0,8.0,0.14,17.0,19.0,7.0,9.0,14.0,77.78,9.0,'N'
11.0,5.0,12.0,3.0,14.0,6.0,0.43,4.0,3.5,5.0,0.83,24.0,6.0,1.0,2.0,2.0,15.45,16.5,4205.45,0.08,60.0,0.06,233.64,254.88,1.0,5.0,7.0,20.0,0.3,24.0,36.0,8.0,11.0,20.0,88.24,14.0,'N'
7.0,7.0,13.0,1.0,8.0,4.0,0.25,4.0,2.0,4.0,1.0,19.0,1.0,0.0,3.0,1.0,20.03,8.57,1471.49,0.06,42.0,0.12,81.75,171.67,0.25,2.0,4.0,17.0,0.21,12.0,30.0,7.0,10.0,19.0,82.35,16.0,'N'
5.0,2.0,7.0,0.0,8.0,3.0,0.38,4.0,2.0,3.0,1.0,12.0,1.0,0.0,1.0,0.0,25.4,8.36,1776.41,0.07,50.0,0.12,98.69,212.4,0.33,2.0,4.0,11.0,0.3,23.0,27.0,11.0,8.0,10.0,87.5,8.0,'N'
5.0,1.0,4.0,0.0,8.0,3.0,0.5,4.0,2.0,2.0,0.67,9.0,1.0,0.0,2.0,1.0,8.54,5.83,290.67,0.02,15.0,0.17,16.14,49.83,0.33,2.0,4.0,8.0,0.38,5.0,10.0,3.0,7.0,8.0,66.67,6.0,'N'
3.0,5.0,10.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,9.0,1.0,0.0,1.0,5.0,29.37,8.65,2199.7,0.08,57.0,0.12,122.21,254.19,0.5,1.0,2.0,9.0,0.13,25.0,32.0,13.0,9.0,16.0,90.91,11.0,'N'
